productId,productName,category,retailer,region,regionName,currency,condition,price,inStock,quantity,url,fetchedAt
mac-studio-m3-ultra,Mac Studio [整備済製品] 32コアCPUと80コアGPUを搭載したApple M3 Ultraチップ,apple,apple-refurbished,JP,Japan,JPY,refurbished,2140800,true,,https://www.apple.com/jp/shop/product/g1cemj/a/Mac-Studio-整備済製品-32コアCPUと80コアGPUを搭載したApple-M3-Ultraチップ,2026-07-16T14:33:43.058Z
macbook-pro-m4-max,16インチMacBook Pro [整備済製品] 16コアCPUと40コアGPUを搭載したApple M4 Maxチップ - スペースブラック,apple,apple-refurbished,JP,Japan,JPY,refurbished,941800,true,,https://www.apple.com/jp/shop/product/g1fw7j/a/16インチMacBook-Pro-整備済製品-16コアCPUと40コアGPUを搭載したApple-M4-Maxチップ-スペースブラック,2026-07-16T14:33:43.058Z
macbook-pro-m4-max,16インチMacBook Pro [整備済製品] 16コアCPUと40コアGPUを搭載したApple M4 Maxチップ - シルバー,apple,apple-refurbished,JP,Japan,JPY,refurbished,711800,true,,https://www.apple.com/jp/shop/product/g1fs0j/a/16インチMacBook-Pro-整備済製品-16コアCPUと40コアGPUを搭載したApple-M4-Maxチップ-シルバー,2026-07-16T14:33:43.058Z
macbook-pro-m5,16インチMacBook Pro [整備済製品] 18コアCPUと40コアGPUを搭載したApple M5 Maxチップ - スペースブラック,apple,apple-refurbished,JP,Japan,JPY,refurbished,1486800,true,,https://www.apple.com/jp/shop/product/g1n2gj/a/16インチMacBook-Pro-整備済製品-18コアCPUと40コアGPUを搭載したApple-M5-Maxチップ-スペースブラック,2026-07-16T14:33:43.058Z
macbook-pro-m5,16インチMacBook Pro [整備済製品] 18コアCPUと20コアGPUを搭載したApple M5 Proチップ - スペースブラック,apple,apple-refurbished,JP,Japan,JPY,refurbished,670800,true,,https://www.apple.com/jp/shop/product/g1n03j/a/16インチMacBook-Pro-整備済製品-18コアCPUと20コアGPUを搭載したApple-M5-Proチップ-スペースブラック,2026-07-16T14:33:43.058Z
macbook-pro-m5,16インチMacBook Pro [整備済製品] 18コアCPUと20コアGPUを搭載したApple M5 Proチップ - シルバー,apple,apple-refurbished,JP,Japan,JPY,refurbished,441800,true,,https://www.apple.com/jp/shop/product/fge44j/a/16インチMacBook-Pro-整備済製品-18コアCPUと20コアGPUを搭載したApple-M5-Proチップ-シルバー,2026-07-16T14:33:43.058Z
macbook-pro-m4-max,16インチMacBook Pro [整備済製品] 16コアCPUと40コアGPUを搭載したApple M4 Maxチップ - シルバー,apple,apple-refurbished,JP,Japan,JPY,refurbished,1017800,true,,https://www.apple.com/jp/shop/product/g1fs8j/a/16インチMacBook-Pro-整備済製品-16コアCPUと40コアGPUを搭載したApple-M4-Maxチップ-シルバー,2026-07-16T14:33:43.058Z
macbook-pro-m5,16インチMacBook Pro [整備済製品] 18コアCPUと40コアGPUを搭載したApple M5 Maxチップ、Nano-textureディスプレイ - シルバー,apple,apple-refurbished,JP,Japan,JPY,refurbished,805800,true,,https://www.apple.com/jp/shop/product/g1my4j/a/16インチMacBook-Pro-整備済製品-18コアCPUと40コアGPUを搭載したApple-M5-MaxチップNano-textureディスプレイ-シルバー,2026-07-16T14:33:43.058Z
macbook-pro-m5,16インチMacBook Pro [整備済製品] 18コアCPUと20コアGPUを搭載したApple M5 Proチップ、Nano-textureディスプレイ - スペースブラック,apple,apple-refurbished,JP,Japan,JPY,refurbished,540800,true,,https://www.apple.com/jp/shop/product/g1mz3j/a/16インチMacBook-Pro-整備済製品-18コアCPUと20コアGPUを搭載したApple-M5-ProチップNano-textureディスプレイ-スペースブラック,2026-07-16T14:33:43.058Z
macbook-pro-m4-pro,16インチMacBook Pro [整備済製品] 14コアCPUと20コアGPUを搭載したApple M4 Proチップ - シルバー,apple,apple-refurbished,JP,Japan,JPY,refurbished,428800,true,,https://www.apple.com/jp/shop/product/g1fp0j/a/16インチMacBook-Pro-整備済製品-14コアCPUと20コアGPUを搭載したApple-M4-Proチップ-シルバー,2026-07-16T14:33:43.058Z
macbook-pro-m4-max,16インチMacBook Pro [整備済製品] 16コアCPUと40コアGPUを搭載したApple M4 Maxチップ - シルバー,apple,apple-refurbished,JP,Japan,JPY,refurbished,635800,true,,https://www.apple.com/jp/shop/product/fx2w3j/a/16インチMacBook-Pro-整備済製品-16コアCPUと40コアGPUを搭載したApple-M4-Maxチップ-シルバー,2026-07-16T14:33:43.058Z
macbook-pro-m5,16インチMacBook Pro [整備済製品] 18コアCPUと40コアGPUを搭載したApple M5 Maxチップ - シルバー,apple,apple-refurbished,JP,Japan,JPY,refurbished,1486800,true,,https://www.apple.com/jp/shop/product/g1mygj/a/16インチMacBook-Pro-整備済製品-18コアCPUと40コアGPUを搭載したApple-M5-Maxチップ-シルバー,2026-07-16T14:33:43.058Z
macbook-pro-m4-pro,16インチMacBook Pro [整備済製品] 14コアCPUと20コアGPUを搭載したApple M4 Proチップ、Nano-textureディスプレイ - シルバー,apple,apple-refurbished,JP,Japan,JPY,refurbished,542800,true,,https://www.apple.com/jp/shop/product/g1fqbj/a/16インチMacBook-Pro-整備済製品-14コアCPUと20コアGPUを搭載したApple-M4-ProチップNano-textureディスプレイ-シルバー,2026-07-16T14:33:43.058Z
macbook-pro-m5,16インチMacBook Pro [整備済製品] 18コアCPUと40コアGPUを搭載したApple M5 Maxチップ、Nano-textureディスプレイ - スペースブラック,apple,apple-refurbished,JP,Japan,JPY,refurbished,1509800,true,,https://www.apple.com/jp/shop/product/g1n29j/a/16インチMacBook-Pro-整備済製品-18コアCPUと40コアGPUを搭載したApple-M5-MaxチップNano-textureディスプレイ-スペースブラック,2026-07-16T14:33:43.058Z
macbook-pro-m5,14インチMacBook Pro [整備済製品] 18コアCPUと20コアGPUを搭載したApple M5 Proチップ - シルバー,apple,apple-refurbished,JP,Japan,JPY,refurbished,466800,true,,https://www.apple.com/jp/shop/product/fgdp4j/a/14インチMacBook-Pro-整備済製品-18コアCPUと20コアGPUを搭載したApple-M5-Proチップ-シルバー,2026-07-16T14:33:43.058Z
macbook-pro-m5,16インチMacBook Pro [整備済製品] 18コアCPUと20コアGPUを搭載したApple M5 Proチップ、Nano-textureディスプレイ - スペースブラック,apple,apple-refurbished,JP,Japan,JPY,refurbished,556800,true,,https://www.apple.com/jp/shop/product/g1n00j/a/16インチMacBook-Pro-整備済製品-18コアCPUと20コアGPUを搭載したApple-M5-ProチップNano-textureディスプレイ-スペースブラック,2026-07-16T14:33:43.058Z
macbook-pro-m4-pro,16インチMacBook Pro [整備済製品] 14コアCPUと20コアGPUを搭載したApple M4 Proチップ - シルバー,apple,apple-refurbished,JP,Japan,JPY,refurbished,382800,true,,https://www.apple.com/jp/shop/product/fx2t3j/a/16インチMacBook-Pro-整備済製品-14コアCPUと20コアGPUを搭載したApple-M4-Proチップ-シルバー,2026-07-16T14:33:43.058Z
macbook-pro-m5,16インチMacBook Pro [整備済製品] 18コアCPUと20コアGPUを搭載したApple M5 Proチップ - シルバー,apple,apple-refurbished,JP,Japan,JPY,refurbished,670800,true,,https://www.apple.com/jp/shop/product/g1mw3j/a/16インチMacBook-Pro-整備済製品-18コアCPUと20コアGPUを搭載したApple-M5-Proチップ-シルバー,2026-07-16T14:33:43.058Z
macbook-pro-m4-pro,16インチMacBook Pro [整備済製品] 14コアCPUと20コアGPUを搭載したApple M4 Proチップ、Nano-textureディスプレイ - スペースブラック,apple,apple-refurbished,JP,Japan,JPY,refurbished,451800,true,,https://www.apple.com/jp/shop/product/g1ft4j/a/16インチMacBook-Pro-整備済製品-14コアCPUと20コアGPUを搭載したApple-M4-ProチップNano-textureディスプレイ-スペースブラック,2026-07-16T14:33:43.058Z
macbook-pro-m4-pro,16インチMacBook Pro [整備済製品] 14コアCPUと20コアGPUを搭載したApple M4 Proチップ - スペースブラック,apple,apple-refurbished,JP,Japan,JPY,refurbished,519800,true,,https://www.apple.com/jp/shop/product/g1fu3j/a/16インチMacBook-Pro-整備済製品-14コアCPUと20コアGPUを搭載したApple-M4-Proチップ-スペースブラック,2026-07-16T14:33:43.058Z
macbook-pro-m5,16インチMacBook Pro [整備済製品] 18コアCPUと20コアGPUを搭載したApple M5 Proチップ、Nano-textureディスプレイ - スペースブラック,apple,apple-refurbished,JP,Japan,JPY,refurbished,464800,true,,https://www.apple.com/jp/shop/product/g1mz0j/a/16インチMacBook-Pro-整備済製品-18コアCPUと20コアGPUを搭載したApple-M5-ProチップNano-textureディスプレイ-スペースブラック,2026-07-16T14:33:43.058Z
macbook-pro-m4-pro,14インチMacBook Pro [整備済製品] 14コアCPUと20コアGPUを搭載したApple M4 Proチップ - シルバー,apple,apple-refurbished,JP,Japan,JPY,refurbished,379800,true,,https://www.apple.com/jp/shop/product/fx2f3j/a/14インチMacBook-Pro-整備済製品-14コアCPUと20コアGPUを搭載したApple-M4-Proチップ-シルバー,2026-07-16T14:33:43.058Z
macbook-pro-m5,16インチMacBook Pro [整備済製品] 18コアCPUと20コアGPUを搭載したApple M5 Proチップ、Nano-textureディスプレイ - スペースブラック,apple,apple-refurbished,JP,Japan,JPY,refurbished,693800,true,,https://www.apple.com/jp/shop/product/g1n08j/a/16インチMacBook-Pro-整備済製品-18コアCPUと20コアGPUを搭載したApple-M5-ProチップNano-textureディスプレイ-スペースブラック,2026-07-16T14:33:43.058Z
macbook-pro-m5,16インチMacBook Pro [整備済製品] 18コアCPUと40コアGPUを搭載したApple M5 Maxチップ、Nano-textureディスプレイ - スペースブラック,apple,apple-refurbished,JP,Japan,JPY,refurbished,1264800,true,,https://www.apple.com/jp/shop/product/g1n26j/a/16インチMacBook-Pro-整備済製品-18コアCPUと40コアGPUを搭載したApple-M5-MaxチップNano-textureディスプレイ-スペースブラック,2026-07-16T14:33:43.058Z
macbook-pro-m5,16インチMacBook Pro [整備済製品] 18コアCPUと40コアGPUを搭載したApple M5 Maxチップ、Nano-textureディスプレイ - シルバー,apple,apple-refurbished,JP,Japan,JPY,refurbished,1509800,true,,https://www.apple.com/jp/shop/product/g1my9j/a/16インチMacBook-Pro-整備済製品-18コアCPUと40コアGPUを搭載したApple-M5-MaxチップNano-textureディスプレイ-シルバー,2026-07-16T14:33:43.058Z
macbook-pro-m5,16インチMacBook Pro [整備済製品] 18コアCPUと40コアGPUを搭載したApple M5 Maxチップ - シルバー,apple,apple-refurbished,JP,Japan,JPY,refurbished,721800,true,,https://www.apple.com/jp/shop/product/fge94j/a/16インチMacBook-Pro-整備済製品-18コアCPUと40コアGPUを搭載したApple-M5-Maxチップ-シルバー,2026-07-16T14:33:43.058Z
macbook-pro-m4-max,16インチMacBook Pro [整備済製品] 16コアCPUと40コアGPUを搭載したApple M4 Maxチップ - スペースブラック,apple,apple-refurbished,JP,Japan,JPY,refurbished,1170800,true,,https://www.apple.com/jp/shop/product/g1fw9j/a/16インチMacBook-Pro-整備済製品-16コアCPUと40コアGPUを搭載したApple-M4-Maxチップ-スペースブラック,2026-07-16T14:33:43.058Z
macbook-pro-m5,16インチMacBook Pro [整備済製品] 18コアCPUと20コアGPUを搭載したApple M5 Proチップ - シルバー,apple,apple-refurbished,JP,Japan,JPY,refurbished,517800,true,,https://www.apple.com/jp/shop/product/g1mv1j/a/16インチMacBook-Pro-整備済製品-18コアCPUと20コアGPUを搭載したApple-M5-Proチップ-シルバー,2026-07-16T14:33:43.058Z
macbook-pro-m5,16インチMacBook Pro [整備済製品] 18コアCPUと20コアGPUを搭載したApple M5 Proチップ、Nano-textureディスプレイ - シルバー,apple,apple-refurbished,JP,Japan,JPY,refurbished,556800,true,,https://www.apple.com/jp/shop/product/g1mw0j/a/16インチMacBook-Pro-整備済製品-18コアCPUと20コアGPUを搭載したApple-M5-ProチップNano-textureディスプレイ-シルバー,2026-07-16T14:33:43.058Z
macbook-pro-m4-max,16インチMacBook Pro [整備済製品] 14コアCPUと32コアGPUを搭載したApple M4 Maxチップ、Nano-textureディスプレイ - シルバー,apple,apple-refurbished,JP,Japan,JPY,refurbished,572800,true,,https://www.apple.com/jp/shop/product/g1fr3j/a/16インチMacBook-Pro-整備済製品-14コアCPUと32コアGPUを搭載したApple-M4-MaxチップNano-textureディスプレイ-シルバー,2026-07-16T14:33:43.058Z
macbook-pro-m5,16インチMacBook Pro [整備済製品] 18コアCPUと32コアGPUを搭載したApple M5 Maxチップ - スペースブラック,apple,apple-refurbished,JP,Japan,JPY,refurbished,636800,true,,https://www.apple.com/jp/shop/product/fged4j/a/16インチMacBook-Pro-整備済製品-18コアCPUと32コアGPUを搭載したApple-M5-Maxチップ-スペースブラック,2026-07-16T14:33:43.058Z
macbook-pro-m4-max,16インチMacBook Pro [整備済製品] 16コアCPUと40コアGPUを搭載したApple M4 Maxチップ、Nano-textureディスプレイ - スペースブラック,apple,apple-refurbished,JP,Japan,JPY,refurbished,1040800,true,,https://www.apple.com/jp/shop/product/g1fwlj/a/16インチMacBook-Pro-整備済製品-16コアCPUと40コアGPUを搭載したApple-M4-MaxチップNano-textureディスプレイ-スペースブラック,2026-07-16T14:33:43.058Z
macbook-pro-m5,14インチMacBook Pro [整備済製品] 10コアCPUと10コアGPUを搭載したApple M5チップ - スペースブラック,apple,apple-refurbished,JP,Japan,JPY,refurbished,244800,true,,https://www.apple.com/jp/shop/product/fde04j/a/14インチMacBook-Pro-整備済製品-10コアCPUと10コアGPUを搭載したApple-M5チップ-スペースブラック,2026-07-16T14:33:43.058Z
macbook-pro-m5,16インチMacBook Pro [整備済製品] 18コアCPUと20コアGPUを搭載したApple M5 Proチップ、Nano-textureディスプレイ - スペースブラック,apple,apple-refurbished,JP,Japan,JPY,refurbished,632800,true,,https://www.apple.com/jp/shop/product/g1n05j/a/16インチMacBook-Pro-整備済製品-18コアCPUと20コアGPUを搭載したApple-M5-ProチップNano-textureディスプレイ-スペースブラック,2026-07-16T14:33:43.058Z
macbook-pro-m5,16インチMacBook Pro [整備済製品] 18コアCPUと20コアGPUを搭載したApple M5 Proチップ、Nano-textureディスプレイ - シルバー,apple,apple-refurbished,JP,Japan,JPY,refurbished,693800,true,,https://www.apple.com/jp/shop/product/g1mw8j/a/16インチMacBook-Pro-整備済製品-18コアCPUと20コアGPUを搭載したApple-M5-ProチップNano-textureディスプレイ-シルバー,2026-07-16T14:33:43.058Z
macbook-pro-m5,14インチMacBook Pro [整備済製品] 18コアCPUと32コアGPUを搭載したApple M5 Maxチップ - スペースブラック,apple,apple-refurbished,JP,Japan,JPY,refurbished,593800,true,,https://www.apple.com/jp/shop/product/fgdu4j/a/14インチMacBook-Pro-整備済製品-18コアCPUと32コアGPUを搭載したApple-M5-Maxチップ-スペースブラック,2026-07-16T14:33:43.058Z
macbook-pro-m5,16インチMacBook Pro [整備済製品] 18コアCPUと20コアGPUを搭載したApple M5 Proチップ - シルバー,apple,apple-refurbished,JP,Japan,JPY,refurbished,533800,true,,https://www.apple.com/jp/shop/product/fge64j/a/16インチMacBook-Pro-整備済製品-18コアCPUと20コアGPUを搭載したApple-M5-Proチップ-シルバー,2026-07-16T14:33:43.058Z
macbook-pro-m5,16インチMacBook Pro [整備済製品] 18コアCPUと40コアGPUを搭載したApple M5 Maxチップ、Nano-textureディスプレイ - シルバー,apple,apple-refurbished,JP,Japan,JPY,refurbished,1264800,true,,https://www.apple.com/jp/shop/product/g1my6j/a/16インチMacBook-Pro-整備済製品-18コアCPUと40コアGPUを搭載したApple-M5-MaxチップNano-textureディスプレイ-シルバー,2026-07-16T14:33:43.058Z
macbook-pro-m4-pro,16インチMacBook Pro [整備済製品] 14コアCPUと20コアGPUを搭載したApple M4 Proチップ - スペースブラック,apple,apple-refurbished,JP,Japan,JPY,refurbished,473800,true,,https://www.apple.com/jp/shop/product/fx2y3j/a/16インチMacBook-Pro-整備済製品-14コアCPUと20コアGPUを搭載したApple-M4-Proチップ-スペースブラック,2026-07-16T14:33:43.058Z
macbook-pro-m5,16インチMacBook Pro [整備済製品] 18コアCPUと40コアGPUを搭載したApple M5 Maxチップ - スペースブラック,apple,apple-refurbished,JP,Japan,JPY,refurbished,1180800,true,,https://www.apple.com/jp/shop/product/g1n2fj/a/16インチMacBook-Pro-整備済製品-18コアCPUと40コアGPUを搭載したApple-M5-Maxチップ-スペースブラック,2026-07-16T14:33:43.058Z
macbook-pro-m5,16インチMacBook Pro [整備済製品] 18コアCPUと20コアGPUを搭載したApple M5 Proチップ - スペースブラック,apple,apple-refurbished,JP,Japan,JPY,refurbished,441800,true,,https://www.apple.com/jp/shop/product/fgea4j/a/16インチMacBook-Pro-整備済製品-18コアCPUと20コアGPUを搭載したApple-M5-Proチップ-スペースブラック,2026-07-16T14:33:43.058Z
macbook-pro-m4-max,16インチMacBook Pro [整備済製品] 16コアCPUと40コアGPUを搭載したApple M4 Maxチップ、Nano-textureディスプレイ - シルバー,apple,apple-refurbished,JP,Japan,JPY,refurbished,1193800,true,,https://www.apple.com/jp/shop/product/g1fsmj/a/16インチMacBook-Pro-整備済製品-16コアCPUと40コアGPUを搭載したApple-M4-MaxチップNano-textureディスプレイ-シルバー,2026-07-16T14:33:43.058Z
macbook-pro-m4-pro,14インチMacBook Pro [整備済製品] 14コアCPUと20コアGPUを搭載したApple M4 Proチップ、Nano-textureディスプレイ - スペースブラック,apple,apple-refurbished,JP,Japan,JPY,refurbished,570800,true,,https://www.apple.com/jp/shop/product/g1ff9j/a/14インチMacBook-Pro-整備済製品-14コアCPUと20コアGPUを搭載したApple-M4-ProチップNano-textureディスプレイ-スペースブラック,2026-07-16T14:33:43.058Z
macbook-pro-m5,14インチMacBook Pro [整備済製品] 18コアCPUと40コアGPUを搭載したApple M5 Maxチップ - シルバー,apple,apple-refurbished,JP,Japan,JPY,refurbished,1144800,true,,https://www.apple.com/jp/shop/product/g1mk6j/a/14インチMacBook-Pro-整備済製品-18コアCPUと40コアGPUを搭載したApple-M5-Maxチップ-シルバー,2026-07-16T14:33:43.058Z
macbook-pro-m4-max,14インチMacBook Pro [整備済製品] 14コアCPUと32コアGPUを搭載したApple M4 Maxチップ - スペースブラック,apple,apple-refurbished,JP,Japan,JPY,refurbished,506800,true,,https://www.apple.com/jp/shop/product/fx2k3j/a/14インチMacBook-Pro-整備済製品-14コアCPUと32コアGPUを搭載したApple-M4-Maxチップ-スペースブラック,2026-07-16T14:33:43.058Z
macbook-pro-m5,16インチMacBook Pro [整備済製品] 18コアCPUと20コアGPUを搭載したApple M5 Proチップ - スペースブラック,apple,apple-refurbished,JP,Japan,JPY,refurbished,594800,true,,https://www.apple.com/jp/shop/product/g1n02j/a/16インチMacBook-Pro-整備済製品-18コアCPUと20コアGPUを搭載したApple-M5-Proチップ-スペースブラック,2026-07-16T14:33:43.058Z
macbook-pro-m4-pro,"Odnowiony 14‑calowy MacBook Pro z czipem Apple M4 Pro, 14‑rdzeniowym CPU i 20‑rdzeniowym GPU – srebrny",apple,apple-refurbished,PL,Poland,PLN,refurbished,19919,true,,https://www.apple.com/pl/shop/product/g1fc4ze/a/Odnowiony-14‑calowy-MacBook-Pro-z-czipem-Apple-M4-Pro-14‑rdzeniowym-CPU-i-20‑rdzeniowym-GPU-srebrny,2026-07-16T14:33:43.059Z
macbook-pro-m4-max,"Odnowiony 16‑calowy MacBook Pro z czipem Apple M4 Max, 16‑rdzeniowym CPU i 40‑rdzeniowym GPU – gwiezdna czerń",apple,apple-refurbished,PL,Poland,PLN,refurbished,33569,true,,https://www.apple.com/pl/shop/product/g1fw2ze/a/Odnowiony-16‑calowy-MacBook-Pro-z-czipem-Apple-M4-Max-16‑rdzeniowym-CPU-i-40‑rdzeniowym-GPU-gwiezdna-czerń,2026-07-16T14:33:43.059Z
macbook-pro-m4-max,"Odnowiony 16‑calowy MacBook Pro z czipem Apple M4 Max, 14‑rdzeniowym CPU i 32‑rdzeniowym GPU – gwiezdna czerń",apple,apple-refurbished,PL,Poland,PLN,refurbished,16099,true,,https://www.apple.com/pl/shop/product/fx303ze/a/Odnowiony-16‑calowy-MacBook-Pro-z-czipem-Apple-M4-Max-14‑rdzeniowym-CPU-i-32‑rdzeniowym-GPU-gwiezdna-czerń,2026-07-16T14:33:43.059Z
macbook-pro-m4-pro,"Odnowiony 14‑calowy MacBook Pro z czipem Apple M4 Pro, 14‑rdzeniowym CPU i 20‑rdzeniowym GPU – gwiezdna czerń",apple,apple-refurbished,PL,Poland,PLN,refurbished,10999,true,,https://www.apple.com/pl/shop/product/fx2j3ze/a/Odnowiony-14‑calowy-MacBook-Pro-z-czipem-Apple-M4-Pro-14‑rdzeniowym-CPU-i-20‑rdzeniowym-GPU-gwiezdna-czerń,2026-07-16T14:33:43.059Z
macbook-pro-m4-pro,"Odnowiony 14‑calowy MacBook Pro z czipem Apple M4 Pro, 12‑rdzeniowym CPU i 16‑rdzeniowym GPU – gwiezdna czerń",apple,apple-refurbished,PL,Poland,PLN,refurbished,10169,true,,https://www.apple.com/pl/shop/product/g1fe0ze/a/Odnowiony-14‑calowy-MacBook-Pro-z-czipem-Apple-M4-Pro-12‑rdzeniowym-CPU-i-16‑rdzeniowym-GPU-gwiezdna-czerń,2026-07-16T14:33:43.059Z
macbook-pro-m4-pro,"Odnowiony 14‑calowy MacBook Pro z czipem Apple M4 Pro, 14‑rdzeniowym CPU i 20‑rdzeniowym GPU – srebrny",apple,apple-refurbished,PL,Poland,PLN,refurbished,15669,true,,https://www.apple.com/pl/shop/product/g1fc3ze/a/Odnowiony-14‑calowy-MacBook-Pro-z-czipem-Apple-M4-Pro-14‑rdzeniowym-CPU-i-20‑rdzeniowym-GPU-srebrny,2026-07-16T14:33:43.059Z
macbook-pro-m4-pro,"Odnowiony 16‑calowy MacBook Pro z czipem Apple M4 Pro, 14‑rdzeniowym CPU, 20‑rdzeniowym GPU i wyświetlaczem nanostrukturalnym – gwiezdna czerń",apple,apple-refurbished,PL,Poland,PLN,refurbished,17639,true,,https://www.apple.com/pl/shop/product/g1fucze/a/Odnowiony-16‑calowy-MacBook-Pro-z-czipem-Apple-M4-Pro-14‑rdzeniowym-CPU-20‑rdzeniowym-GPU-i-wyświetlaczem-nanostrukturalnym-gwiezdna-czerń,2026-07-16T14:33:43.059Z
macbook-pro-m2-max,"Odnowiony 14‑calowy MacBook Pro z czipem Apple M2 Max, 12‑rdzeniowym CPU i 30‑rdzeniowym GPU – gwiezdna szarość",apple,apple-refurbished,PL,Poland,PLN,refurbished,14799,true,,https://www.apple.com/pl/shop/product/fphg3ze/a/odnowiony-14-calowy-macbook-pro-z-czipem-apple-m2-max-12-rdzeniowym-cpu-i-30-rdzeniowym-gpu-gwiezdna-szarość,2026-07-16T14:33:43.059Z
macbook-pro-m5,"Odnowiony 16‑calowy MacBook Pro z czipem Apple M5 Pro, 18‑rdzeniowym CPU i 20‑rdzeniowym GPU – srebrny",apple,apple-refurbished,PL,Poland,PLN,refurbished,16999,true,,https://www.apple.com/pl/shop/product/g1mw2ze/a/Odnowiony-16‑calowy-MacBook-Pro-z-czipem-Apple-M5-Pro-18‑rdzeniowym-CPU-i-20‑rdzeniowym-GPU-srebrny,2026-07-16T14:33:43.059Z
macbook-pro-m3-max,"Odnowiony 14‑calowy MacBook Pro z czipem Apple M3 Max, 16‑rdzeniowym CPU i 40‑rdzeniowym GPU – srebrny",apple,apple-refurbished,PL,Poland,PLN,refurbished,25619,true,,https://www.apple.com/pl/shop/product/g1azdze/a/odnowiony-14‑calowy-macbook-pro-z-czipem-apple-m3-max-16‑rdzeniowym-cpu-i-40‑rdzeniowym-gpu-srebrny,2026-07-16T14:33:43.059Z
macbook-pro-m5,"Odnowiony 14‑calowy MacBook Pro z czipem Apple M5, 10‑rdzeniowym CPU, 10‑rdzeniowym GPU i wyświetlaczem nanostrukturalnym – gwiezdna czerń",apple,apple-refurbished,PL,Poland,PLN,refurbished,17159,true,,https://www.apple.com/pl/shop/product/g1kkaze/a/Odnowiony-14‑calowy-MacBook-Pro-z-czipem-Apple-M5-10‑rdzeniowym-CPU-10‑rdzeniowym-GPU-i-wyświetlaczem-nanostrukturalnym-gwiezdna-czerń,2026-07-16T14:33:43.059Z
macbook-pro-m3-max,"Odnowiony 16‑calowy MacBook Pro z czipem Apple M3 Max, 16‑rdzeniowym CPU i 40‑rdzeniowym GPU – gwiezdna czerń",apple,apple-refurbished,PL,Poland,PLN,refurbished,41869,true,,https://www.apple.com/pl/shop/product/g1cmaze/a/odnowiony-16‑calowy-macbook-pro-z-czipem-apple-m3-max-16‑rdzeniowym-cpu-i-40‑rdzeniowym-gpu-gwiezdna-czerń,2026-07-16T14:33:43.059Z
macbook-pro-m4-pro,"Odnowiony 14‑calowy MacBook Pro z czipem Apple M4 Pro, 12‑rdzeniowym CPU, 16‑rdzeniowym GPU i wyświetlaczem nanostrukturalnym – gwiezdna czerń",apple,apple-refurbished,PL,Poland,PLN,refurbished,10809,true,,https://www.apple.com/pl/shop/product/g1feeze/a/Odnowiony-14‑calowy-MacBook-Pro-z-czipem-Apple-M4-Pro-12‑rdzeniowym-CPU-16‑rdzeniowym-GPU-i-wyświetlaczem-nanostrukturalnym-gwiezdna-czerń,2026-07-16T14:33:43.059Z
macbook-pro-m4-pro,"Odnowiony 16‑calowy MacBook Pro z czipem Apple M4 Pro, 14‑rdzeniowym CPU, 20‑rdzeniowym GPU i wyświetlaczem nanostrukturalnym – gwiezdna czerń",apple,apple-refurbished,PL,Poland,PLN,refurbished,15509,true,,https://www.apple.com/pl/shop/product/g1fubze/a/Odnowiony-16‑calowy-MacBook-Pro-z-czipem-Apple-M4-Pro-14‑rdzeniowym-CPU-20‑rdzeniowym-GPU-i-wyświetlaczem-nanostrukturalnym-gwiezdna-czerń,2026-07-16T14:33:43.059Z
macbook-pro-m2-max,"Odnowiony 14‑calowy MacBook Pro z czipem Apple M2 Max, 12‑rdzeniowym CPU i 38‑rdzeniowym GPU – gwiezdna szarość",apple,apple-refurbished,PL,Poland,PLN,refurbished,17099,true,,https://www.apple.com/pl/shop/product/g17jcze/a/odnowiony-14-calowy-macbook-pro-z-czipem-apple-m2-max-12-rdzeniowym-cpu-i-38-rdzeniowym-gpu-gwiezdna-szarość,2026-07-16T14:33:43.059Z
macbook-pro-m4-max,"Odnowiony 14‑calowy MacBook Pro z czipem Apple M4 Max, 16‑rdzeniowym CPU, 40‑rdzeniowym GPU i wyświetlaczem nanostrukturalnym – gwiezdna czerń",apple,apple-refurbished,PL,Poland,PLN,refurbished,19739,true,,https://www.apple.com/pl/shop/product/g1fgpze/a/Odnowiony-14‑calowy-MacBook-Pro-z-czipem-Apple-M4-Max-16‑rdzeniowym-CPU-40‑rdzeniowym-GPU-i-wyświetlaczem-nanostrukturalnym-gwiezdna-czerń,2026-07-16T14:33:43.059Z
macbook-pro-m4-max,"Odnowiony 16‑calowy MacBook Pro z czipem Apple M4 Max, 16‑rdzeniowym CPU, 40‑rdzeniowym GPU i wyświetlaczem nanostrukturalnym – gwiezdna czerń",apple,apple-refurbished,PL,Poland,PLN,refurbished,34209,true,,https://www.apple.com/pl/shop/product/g1fwmze/a/Odnowiony-16‑calowy-MacBook-Pro-z-czipem-Apple-M4-Max-16‑rdzeniowym-CPU-40‑rdzeniowym-GPU-i-wyświetlaczem-nanostrukturalnym-gwiezdna-czerń,2026-07-16T14:33:43.059Z
macbook-pro-m4-pro,"Odnowiony 16‑calowy MacBook Pro z czipem Apple M4 Pro, 14‑rdzeniowym CPU, 20‑rdzeniowym GPU i wyświetlaczem nanostrukturalnym – srebrny",apple,apple-refurbished,PL,Poland,PLN,refurbished,11639,true,,https://www.apple.com/pl/shop/product/g1fp3ze/a/Odnowiony-16‑calowy-MacBook-Pro-z-czipem-Apple-M4-Pro-14‑rdzeniowym-CPU-20‑rdzeniowym-GPU-i-wyświetlaczem-nanostrukturalnym-srebrny,2026-07-16T14:33:43.059Z
